time,value
2024-09-02T01:33:11.964025444Z,-0.0016499999910593033
2024-09-02T01:33:13.003242667Z,-0.0042624999769032
2024-09-02T01:33:14.052805416Z,-0.004537499975413084
2024-09-02T01:33:15.018117946Z,-0.0034374999813735485
2024-09-02T01:33:16.263508803Z,-0.0032999999821186066
2024-09-02T01:33:17.193975027Z,-0.0032999999821186066
2024-09-02T01:33:17.999257552Z,-0.0032999999821186066
2024-09-02T01:33:19.012416498Z,-0.0034374999813735485
2024-09-02T01:33:20.414170526Z,-0.002612499985843897
2024-09-02T01:33:21.311686584Z,-0.004812499973922968
2024-09-02T01:33:22.32278155Z,-0.0037124999798834324
2024-09-02T01:33:23.319431646Z,-0.0031624999828636646
2024-09-02T01:33:24.3390276Z,-0.0034374999813735485
2024-09-02T01:33:25.743319454Z,-0.005087499972432852
2024-09-02T01:33:26.319084444Z,-0.005362499970942736
2024-09-02T01:33:27.365188677Z,-0.006599999964237213
2024-09-02T01:34:36.637140807Z,-0.0009624999947845936
2024-09-02T01:35:36.592581285Z,0.00013749999925494194
2024-09-02T01:36:40.928600356Z,-0.0012374999932944775
2024-09-02T01:37:41.277052402Z,0
2024-09-02T01:38:40.956849502Z,-0.0009624999947845936
2024-09-02T01:39:40.980562501Z,-0.047575000673532486
2024-09-02T01:40:40.972732514Z,0.0013749999925494194
2024-09-02T01:45:11.446806774Z,-0.0006874999962747097
2024-09-02T01:46:32.22077544Z,0.0004124999977648258
2024-09-02T02:14:58.826043935Z,-0.05444999784231186
2024-09-02T02:15:58.86616144Z,-0.05857500061392784
2024-09-02T02:16:58.897239656Z,-0.004124999977648258
2024-09-02T02:17:58.897487687Z,0.03437500074505806
2024-09-02T02:21:00.760718073Z,0.0719124972820282
2024-09-02T02:22:00.745250615Z,0.007149999961256981
2024-09-02T02:23:00.761268407Z,0.023099999874830246
2024-09-02T02:24:00.805922833Z,-0.05128749832510948
2024-09-02T02:25:00.794677953Z,0.07108750194311142
2024-09-02T02:26:00.823735589Z,-0.004399999976158142
2024-09-02T02:27:00.813207432Z,-0.08304999768733978
2024-09-02T02:28:00.794567967Z,0.05115000158548355
2024-09-02T02:31:02.797105392Z,0.05857500061392784
2024-09-02T02:32:02.814645063Z,0.042899999767541885
2024-09-02T02:33:02.788922215Z,0.006599999964237213
2024-09-02T02:34:02.911952362Z,0.06421250104904175
2024-09-02T02:35:02.917923145Z,0.035337500274181366
2024-09-02T02:36:02.833297357Z,-0.026399999856948853
2024-09-02T02:37:03.639456456Z,-0.5627874732017517
2024-09-02T02:39:04.676660104Z,-0.005087499972432852
2024-09-02T02:40:04.678416087Z,0.012924999929964542
2024-09-02T02:42:33.799693071Z,0.002337499987334013
2024-09-02T02:43:33.79598916Z,-0.07342500239610672
2024-09-02T02:44:52.25585187Z,-0.00013749999925494194
2024-09-02T02:50:14.742626859Z,0.0002749999985098839
